dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
synthetic,HIGH-D,0,,,,,0.9425075021036092,0.7482611143130153,0.7495350247777053,0.5769140745923445,0.5366137052128399,0.6890510749140265,0.12402376381750381,0.21204529685634263,0.08141470773743925,0.07976493514859086
synthetic,HIGH-D,1,,,,,0.9425075021036092,0.7482611143130153,0.7495350247777053,0.5769140745923445,0.5366137052128399,0.6890510749140265,0.12402376381750381,0.21204529685634263,0.08141470773743925,0.07976493514859086
synthetic,HIGH-D,2,,,,,0.9425075021036092,0.7482611143130153,0.7495350247777053,0.5769140745923445,0.5366137052128399,0.6890510749140265,0.12402376381750381,0.21204529685634263,0.08141470773743925,0.07976493514859086
synthetic,HIGH-D,3,,,,,0.9425075021036092,0.7482611143130153,0.7495350247777053,0.5769140745923445,0.5366137052128399,0.6890510749140265,0.12402376381750381,0.21204529685634263,0.08141470773743925,0.07976493514859086
synthetic,HIGH-D,4,,,,,0.9425075021036092,0.7482611143130153,0.7495350247777053,0.5769140745923445,0.5366137052128399,0.6890510749140265,0.12402376381750381,0.21204529685634263,0.08141470773743925,0.07976493514859086
synthetic,DR-SNE,0,lambda,0.0,k_density,40.0,0.7737372262896194,0.5710747240559765,0.4998682884801078,0.4811782560220269,0.505090188834051,0.1211538703396264,0.07228804803025171,0.04687892361026616,0.0442932075878404,0.07308297561050478
synthetic,DR-SNE,0,lambda,0.0,k_density,80.0,0.7628135594073485,0.5640575201824833,0.5180054681253927,0.4669164990910227,0.5135977463068341,0.11219554043893257,0.06392285600423497,0.04769921716084244,0.04309607544693149,0.04751827072412243
synthetic,DR-SNE,0,lambda,0.0,k_density,300.0,0.7602263089146887,0.5634446840978894,0.5232936437027212,0.4678393186571465,0.5171615076858286,0.1115260703933578,0.06401679744459693,0.048095309791083826,0.04315005145969015,0.047925414571349634
synthetic,DR-SNE,0,lambda,5e-05,k_density,40.0,0.891315345063209,0.5478351911369053,0.6866301901259984,0.6557773957864059,0.5581892266688143,0.366445919475702,0.09721039343272234,0.207183388174645,0.16244134994889206,0.08110147271149384
synthetic,DR-SNE,0,lambda,5e-05,k_density,80.0,0.9028270996871641,0.5878977247464133,0.7552724456983605,0.7413982729851284,0.5348066567169939,0.3527209652914595,0.13522961007256273,0.21622744118248416,0.24447888757413022,0.26549706246069804
synthetic,DR-SNE,0,lambda,5e-05,k_density,300.0,0.8084461480252919,0.605529450947526,0.6905647571851989,0.6473885464669014,0.5433192477510467,0.1837452749020818,0.16457022604250487,0.16077022713682165,0.0767753239648983,0.08424264997107198
synthetic,DR-SNE,0,lambda,0.0001,k_density,40.0,0.886587153177142,0.5538767230509422,0.7847590476166506,0.7501994548653146,0.5610071820530049,0.3407839540913254,0.18693479111368927,0.3120580923457123,0.3282436446083554,0.1880190273746159
synthetic,DR-SNE,0,lambda,0.0001,k_density,80.0,0.8997281037987448,0.6026162773626488,0.8046877556105332,0.8015568805007387,0.5422278038823858,0.38069820366951285,0.15175019780495497,0.4111735939883212,0.46787017913409773,0.17012596970927396
synthetic,DR-SNE,0,lambda,0.0001,k_density,300.0,0.8192204859232265,0.6018696324409667,0.7297560652315983,0.7075626741297601,0.5216598336072429,0.23958276854142224,0.14903142781238443,0.1535054004956826,0.11460638661579883,0.2697823871297068
synthetic,DR-SNE,0,lambda,0.0002,k_density,40.0,0.8471550731166722,0.6022970656854578,0.774816505718545,0.7546004652688468,0.6369736887363161,0.33660210545689095,0.28729364910987343,0.33323481339639655,0.28181397243851525,0.08484797648552601
synthetic,DR-SNE,0,lambda,0.0002,k_density,80.0,0.9128405309064858,0.5821355554828485,0.8919210502693374,0.8837381574984543,0.6289518699260653,0.32261157648750444,0.13643726832206765,0.4486478743677952,0.52994351008226,0.17464213330882727
synthetic,DR-SNE,0,lambda,0.0002,k_density,300.0,0.8164528661517334,0.5920596409896317,0.8151625966129167,0.8161865068678749,0.551938382498643,0.22133933377577403,0.13842123031300993,0.23201378510489176,0.20519771582262633,0.06934544057919717
synthetic,DR-SNE,0,lambda,0.0005,k_density,40.0,0.8068605762253156,0.7151692241352552,0.7896516691708633,0.7552959356509527,0.6462438307414687,0.3668584823343515,0.3388396010619553,0.33589683360362316,0.3184157317434858,0.15024389163537843
synthetic,DR-SNE,0,lambda,0.0005,k_density,80.0,0.966897623236261,0.5649157423789786,0.9170934707159989,0.9093623400690772,0.5809434403887922,0.6323925509424915,0.1948863293349469,0.6235969272308239,0.6457697400807636,0.300453615154343
synthetic,DR-SNE,0,lambda,0.0005,k_density,300.0,0.8133144407000341,0.5931082995874997,0.8637549192574826,0.8903338006156044,0.5548570091082291,0.28111652490946626,0.13985674650650273,0.329002956817841,0.3391335066020111,0.22932508448597022
synthetic,DR-SNE,0,lambda,0.001,k_density,40.0,0.8886920207147825,0.7641537450954237,0.7779612231218315,0.7563605338595082,0.6003864097201423,0.40779121753011427,0.31801868339148454,0.34767579470439824,0.2787259508203871,0.16960679822940097
synthetic,DR-SNE,0,lambda,0.001,k_density,80.0,0.9354579995453016,0.6661075219022835,0.8725695239677214,0.8834621505554954,0.585334383669785,0.6852856501492893,0.31283838935055763,0.5679237600849566,0.5990876944022129,0.3058174515839855
synthetic,DR-SNE,0,lambda,0.001,k_density,300.0,0.8391978516760501,0.6055915315365197,0.8504625423343477,0.844028392641269,0.6188537070920361,0.2791473236198838,0.15230901318775333,0.3061671039632984,0.32843885727744027,0.12089036827333158
synthetic,DR-SNE,0,lambda,0.002,k_density,40.0,0.803087922053626,0.6682329431484422,0.7263089146886869,0.7161264397033891,0.6154577310887006,0.26905763008025985,0.2981240337220207,0.20992613747822012,0.2026596727317203,0.1333046557708839
synthetic,DR-SNE,0,lambda,0.002,k_density,80.0,0.9095536153973284,0.6485408125342387,0.8539910687844536,0.8534008837255737,0.6186615928369068,0.6136801599390868,0.3029764608065651,0.5503830963444865,0.5667204502574212,0.30838497534478704
synthetic,DR-SNE,0,lambda,0.002,k_density,300.0,0.9026106565525642,0.616738772431856,0.8589147306331633,0.8610535747093747,0.6351708348748615,0.30235162031484103,0.223196397787791,0.323326102549778,0.34374321960524507,0.11200228604571433
synthetic,DR-SNE,0,lambda,0.005,k_density,40.0,0.7730895747395762,0.6764733024104885,0.735056405248662,0.7397057380081695,0.6336121087349905,0.35822588759364576,0.27283683655107754,0.32646097804270896,0.34166640540649157,0.14506359747036987
synthetic,DR-SNE,0,lambda,0.005,k_density,80.0,0.899603103693879,0.6244128560510538,0.7770711217039612,0.7747716231305561,0.6245911280126913,0.6131097298759782,0.3001542827521454,0.5115559270045246,0.516432060211408,0.281885117355871
synthetic,DR-SNE,0,lambda,0.005,k_density,300.0,0.8344302302267032,0.5504815859744848,0.8480288154604158,0.8448908094721556,0.6602111243381916,0.24554040855980575,0.06538208133915559,0.3166335215135334,0.3195927211859519,0.17210036108516258
synthetic,DR-SNE,0,lambda,0.01,k_density,40.0,0.803905875759963,0.6442820002365773,0.8102829784253174,0.7999192952343082,0.6452379574143938,0.4821875074459777,0.29031779003788977,0.42882503000551553,0.40030717545553995,0.19933033321926324
synthetic,DR-SNE,0,lambda,0.01,k_density,80.0,0.8777222128542054,0.7350115226606734,0.8049230745998948,0.8125568897289344,0.6437513789860563,0.6013168853531415,0.3706251926786195,0.5126728305805248,0.530478861518697,0.3025221602688717
synthetic,DR-SNE,0,lambda,0.01,k_density,300.0,0.848881584632202,0.5897240685604603,0.8704977940417735,0.8616886423562435,0.6958353152980834,0.26019333666453537,0.10116711421778786,0.3138853665533055,0.312364616067697,0.2696646224130058
synthetic,DR-SNE,0,lambda,0.1,k_density,40.0,0.880947047774369,0.7941004984064585,0.8626580223641127,0.8615703536664041,0.6663034113283652,0.5644964572743524,0.34628081795487997,0.5588062137175229,0.5590342834917653,0.3964416162572182
synthetic,DR-SNE,0,lambda,0.1,k_density,80.0,0.886373226823177,0.6948588044117487,0.8861223876865668,0.8832079557113722,0.6939888372389573,0.5893954021252885,0.17582869990168154,0.5544173706561779,0.5732187383759839,0.46158574458708634
synthetic,DR-SNE,0,lambda,0.1,k_density,300.0,0.906864854752395,0.5342307334150449,0.8597054192159557,0.859067834788452,0.6757866407606047,0.2965630094193099,0.081399375940209,0.3026394136397909,0.310655870763398,0.3457074648233059
synthetic,DR-SNE,0,lambda,1.0,k_density,40.0,0.8830695327764536,0.8168073127578128,0.8764092922896747,0.873725565206011,0.665604585238746,0.5649444455130634,0.36459722562304475,0.547045841897011,0.5558625355908875,0.39578422880543723
synthetic,DR-SNE,0,lambda,1.0,k_density,80.0,0.9069789488078429,0.7297258638639798,0.8958371609372155,0.8958203823996496,0.7044620003875842,0.5726061063490655,0.20077025735253548,0.5522112358147773,0.57556913112193,0.4615647676870394
synthetic,DR-SNE,0,lambda,1.0,k_density,300.0,0.886801079531107,0.5202298827431903,0.8659906593881371,0.8643455237798019,0.6740391560731175,0.27883498015377706,0.06314867724488843,0.30416178608605826,0.3182007443576167,0.3423093710837226
synthetic,DR-SNE,1,lambda,0.0,k_density,40.0,0.7098823069482441,0.591445127051281,0.49638800032550356,0.4720146577304175,0.6243704902436998,0.14280421842208788,0.13170838997853754,0.09964349806209781,0.044143795904476674,0.06466612472563216
synthetic,DR-SNE,1,lambda,0.0,k_density,80.0,0.6853227225861768,0.5816905047739135,0.5025570491250412,0.4729550947609855,0.6267907942875791,0.13440106101430357,0.12828423103927333,0.0757528669921706,0.04407669388298037,0.06482345827580858
synthetic,DR-SNE,1,lambda,0.0,k_density,300.0,0.6822900019211425,0.5822144146094083,0.5185709048413631,0.47646180911225594,0.6243235103385154,0.1337528817032229,0.12387359447286807,0.06275885040279916,0.04434108788311128,0.06502790059996658
synthetic,DR-SNE,1,lambda,5e-05,k_density,40.0,0.8553211873499893,0.544069667843681,0.724003963090573,0.7000861577904008,0.6910844723863023,0.29214530936044836,0.10906897455130012,0.18794883292438508,0.17723241761287642,0.13844794357424678
synthetic,DR-SNE,1,lambda,5e-05,k_density,80.0,0.8007859066995863,0.5891972224808913,0.689470377072464,0.6875416841792652,0.6454686623059247,0.20012030449180407,0.179938279184871,0.1453013637597921,0.13088473114996038,0.15943866440993454
synthetic,DR-SNE,1,lambda,5e-05,k_density,300.0,0.7449913968048631,0.6003776009879203,0.6374443267150391,0.6079476576742094,0.6158973287729268,0.17533520902799365,0.17592438935466342,0.16018609333090067,0.08550647258029517,0.14401869110349835
synthetic,DR-SNE,1,lambda,0.0001,k_density,40.0,0.8163261881931108,0.5560600302517033,0.7168206516951776,0.7003076344862705,0.6394384559047449,0.20837421022359726,0.15682957809381745,0.16760812670461636,0.1531800854981573,0.14781783493142606
synthetic,DR-SNE,1,lambda,0.0001,k_density,80.0,0.7915023418643807,0.57717204460742,0.6756545097772733,0.67312808148329,0.6280919698758136,0.20814347122212667,0.17935683332594846,0.1992778116129078,0.17931829001897331,0.17793723633891093
synthetic,DR-SNE,1,lambda,0.0001,k_density,300.0,0.7645811783399149,0.6149220762769096,0.6965005843125707,0.6903885825407573,0.6242337451625379,0.20589844509917501,0.18418946811202944,0.16688399581704771,0.15325090581423306,0.17570028797547013
synthetic,DR-SNE,1,lambda,0.0002,k_density,40.0,0.8137481658961123,0.669050057927901,0.7274876069526903,0.7029192138584008,0.6234719995570466,0.3871899219348985,0.2262266377531523,0.291419851112832,0.27991633185231557,0.2622395945922602
synthetic,DR-SNE,1,lambda,0.0002,k_density,80.0,0.8585124651950212,0.581825991464758,0.8205405373662226,0.8243505237839964,0.5633251370177323,0.348601710862561,0.2007876093332897,0.3445795379671097,0.301079318861173,0.31373187835455124
synthetic,DR-SNE,1,lambda,0.0002,k_density,300.0,0.7964444601044128,0.6196041271846705,0.8119633489625411,0.8124226614284072,0.634377210047995,0.21942492308731132,0.21198780626943023,0.23533559748744465,0.22456104420533388,0.23109117936596452
synthetic,DR-SNE,1,lambda,0.0005,k_density,40.0,0.8382649649873867,0.7556713554289894,0.7571805848830411,0.7558529830981402,0.612175849140813,0.4073960744233177,0.4290781377930093,0.28858240486686937,0.34823323014495344,0.2999137484330045
